,Time,Vertical Disp
398,1.00386441,-0.000431442
399,1.006386179,-0.000432391
400,1.008908333,-0.000432353
401,1.011430488,-0.000431306
402,1.013952987,-0.000429372
403,1.016475488,-0.000426333
404,1.018997876,-0.000421782
405,1.021520261,-0.000415456
406,1.024042453,-0.000407676
407,1.026564646,-0.000399198
408,1.029086867,-0.000390598
409,1.031609098,-0.000382604
410,1.034131097,-0.000375502
411,1.036653098,-0.000368958
412,1.039175515,-0.000362633
413,1.041697938,-0.000356534
414,1.044220015,-0.000350778
415,1.046742092,-0.00034551
416,1.0492639,-0.000341155
417,1.051785709,-0.000338229
418,1.054307477,-0.000337327
419,1.056829246,-0.000338893
420,1.059350799,-0.000343057
421,1.061872376,-0.00034957
422,1.064394722,-0.000358291
423,1.066917069,-0.000369217
424,1.069439333,-0.000382278
425,1.071961602,-0.000397159
426,1.074483294,-0.000413617
427,1.077004987,-0.000432077
428,1.079527294,-0.000452979
429,1.082049603,-0.000476282
430,1.084572141,-0.000501404
431,1.08709468,-0.000527196
432,1.089615915,-0.000552532
433,1.092137146,-0.000576769
434,1.094658761,-0.000599624
435,1.097180376,-0.000621144
436,1.099701612,-0.000641537
437,1.102222843,-0.000661263
438,1.104744266,-0.000680624
439,1.107265689,-0.000699712
440,1.109787381,-0.000718864
441,1.112309074,-0.000738337
442,1.114831112,-0.000758051
443,1.117353151,-0.000777836
444,1.119875612,-0.000797866
445,1.122398073,-0.000818486
446,1.124920458,-0.000839888
447,1.127442843,-0.000862318
448,1.129965116,-0.000885898
449,1.132487385,-0.000910274
450,1.135009693,-0.000935141
451,1.137532,-0.000960178
452,1.140054188,-0.000984991
453,1.142576381,-0.001009449
454,1.145098919,-0.001033581
455,1.147621458,-0.001057578
456,1.150144222,-0.001081689
457,1.152666991,-0.001105561
458,1.155189299,-0.00112843
459,1.157711608,-0.001149803
460,1.160233943,-0.001169529
461,1.16275629,-0.001187703
462,1.165278866,-0.001204423
463,1.167801443,-0.001219809
464,1.170324015,-0.001233631
465,1.172846592,-0.001245101
466,1.175369592,-0.001253786
467,1.177892593,-0.001259537
468,1.180415246,-0.001262237
469,1.182937901,-0.001262252
470,1.185460977,-0.001260146
471,1.187984054,-0.001256265
472,1.19050652,-0.001250767
473,1.193028983,-0.001243915
474,1.195550828,-0.001236006
475,1.198072675,-0.001227009
476,1.200594674,-0.001216996
477,1.203116675,-0.001206205
478,1.205638982,-0.001194859
479,1.208161289,-0.001183284
480,1.210684054,-0.001171766
481,1.213206823,-0.001160456
482,1.215729708,-0.001149419
483,1.218252593,-0.001138547
484,1.220775506,-0.001127532
485,1.223298391,-0.001116115
486,1.225821198,-0.00110409
487,1.228344007,-0.001091266
488,1.230866857,-0.001077615
489,1.233389704,-0.001063224
490,1.235912896,-0.001048259
491,1.238436089,-0.001033017
492,1.24095928,-0.001017706
493,1.243482473,-0.001002422
494,1.245985173,-0.000987328
495,1.24848786,-0.000972518
496,1.250990547,-0.000958495
497,1.253493234,-0.000945569
498,1.255995921,-0.000933925
499,1.258498608,-0.000923521
500,1.261001295,-0.000914514
501,1.263503982,-0.000907287
502,1.266006669,-0.000901919
503,1.268509356,-0.000898296
504,1.271012043,-0.000896337
505,1.27351473,-0.000895969
506,1.276017417,-0.000896742
507,1.278520104,-0.00089859
508,1.281022791,-0.000901881
509,1.283525478,-0.000906757
510,1.286028165,-0.000913033
511,1.28872505,-0.00092092
512,1.291421935,-0.000929487
513,1.293945126,-0.00093772
514,1.296468319,-0.000946133
515,1.298990929,-0.000954827
516,1.301513544,-0.00096354
517,1.304036544,-0.00097171
518,1.306559545,-0.000978624
519,1.309082814,-0.000983797
520,1.311606083,-0.000987152
521,1.314129314,-0.000988733
522,1.316652545,-0.000988564
523,1.319174967,-0.000986488
524,1.32169739,-0.000982121
525,1.324219583,-0.000975201
526,1.326741776,-0.000965794
527,1.329264424,-0.000954188
528,1.331787079,-0.000940721
529,1.334310309,-0.000925663
530,1.33683354,-0.000909243
531,1.339356237,-0.000891711
532,1.34187893,-0.000873162
533,1.344401045,-0.000853362
534,1.34692316,-0.00083225
535,1.349445823,-0.000810393
536,1.351968476,-0.000788461
537,1.354491015,-0.000767055
538,1.357013554,-0.000746584
539,1.359536366,-0.000727108
540,1.362059175,-0.000708511
541,1.364582136,-0.000690532
542,1.367105097,-0.00067282
543,1.369628328,-0.00065511
544,1.372151559,-0.0006372
545,1.374674674,-0.000619026
546,1.377197789,-0.000600673
547,1.379720707,-0.000582255
548,1.38224363,-0.000564143
549,1.384766861,-0.000546567
550,1.387290092,-0.000529484
551,1.389813251,-0.000512932
552,1.392336406,-0.000496852
553,1.394859597,-0.000481257
554,1.39738279,-0.000466434
555,1.399905405,-0.000452423
556,1.40242802,-0.000439356
557,1.40495129,-0.000427723
558,1.407474559,-0.000417849
559,1.409997526,-0.000409588
560,1.412520487,-0.000402662
561,1.415043718,-0.000396941
562,1.417566949,-0.000391958
563,1.420090059,-0.000387178
564,1.422613174,-0.000382294
565,1.425136713,-0.000377264
566,1.427660252,-0.000372398
567,1.4301834,-0.000368061
568,1.432706555,-0.000364578
569,1.435229785,-0.000362261
570,1.437753016,-0.000361429
571,1.440275982,-0.000362263
572,1.442798943,-0.000364568
573,1.445321636,-0.000368111
574,1.447844329,-0.000372747
575,1.450366872,-0.000378263
576,1.452889411,-0.000384483
577,1.455411679,-0.000391149
578,1.457933948,-0.000398142
579,1.460456371,-0.000405462
580,1.462978794,-0.000413003
581,1.465501987,-0.000420753
582,1.46802518,-0.000429017
583,1.470547823,-0.000438237
584,1.473070478,-0.000448455
585,1.475593246,-0.000459487
586,1.478116015,-0.000471288
587,1.480639054,-0.00048372
588,1.483162093,-0.000496823
589,1.485686054,-0.000510711
590,1.488210015,-0.000525397
591,1.490732554,-0.000540905
592,1.493255093,-0.000557129
593,1.495778208,-0.000574112
594,1.498301323,-0.000591868
595,1.500824472,-0.000610303
596,1.503347627,-0.000629489
597,1.505870472,-0.000649368
598,1.508393319,-0.000669491
599,1.510915808,-0.000689344
600,1.513438309,-0.000708516
601,1.515961193,-0.000726536
602,1.518484078,-0.000742939
603,1.52100688,-0.000757488
604,1.523529689,-0.000770182
605,1.526052688,-0.000781239
606,1.528575689,-0.000790857
607,1.531098116,-0.000799139
608,1.533620539,-0.000806295
609,1.536143847,-0.000812227
610,1.538667154,-0.000816786
611,1.541190044,-0.000820118
612,1.543712929,-0.000822242
613,1.546236082,-0.000823344
614,1.548759237,-0.000823909
615,1.551282698,-0.000824523
616,1.553806159,-0.000825667
617,1.556329544,-0.000827457
618,1.558852929,-0.000829627
619,1.561376544,-0.000831774
620,1.563900159,-0.000833595
621,1.566423121,-0.000835042
622,1.568946082,-0.00083642
623,1.571469154,-0.000838153
624,1.573992231,-0.000840729
625,1.576515539,-0.000844473
626,1.579038848,-0.00084946
627,1.581562193,-0.000855627
628,1.58408554,-0.000863106
629,1.586608116,-0.000872133
630,1.589130693,-0.000882752
631,1.591653501,-0.000895027
632,1.594176308,-0.000908856
633,1.596698731,-0.000923892
634,1.599221154,-0.000940059
635,1.601743842,-0.000957463
636,1.604266535,-0.000976216
637,1.606789188,-0.000996413
638,1.609311843,-0.001018063
639,1.611834607,-0.001041159
640,1.614357376,-0.001065398
641,1.616880376,-0.001090277
642,1.619403377,-0.001115194
643,1.621925798,-0.001139605
644,1.624448221,-0.001163337
645,1.626970606,-0.001186435
646,1.629492991,-0.00120923
647,1.632015688,-0.001232219
648,1.634538381,-0.001255347
649,1.637061034,-0.00127845
650,1.639583689,-0.001301532
651,1.642106491,-0.001324485
652,1.644629298,-0.001347358
653,1.647152337,-0.001370156
654,1.649675376,-0.001392933
655,1.652198687,-0.00141581
656,1.654721996,-0.001439027
657,1.657244764,-0.001462952
658,1.659767533,-0.001487756
659,1.662290149,-0.001513418
660,1.664812764,-0.001539852
661,1.667335649,-0.001566867
662,1.669858534,-0.001594002
663,1.672382038,-0.001620853
664,1.674905539,-0.001646768
665,1.677428884,-0.001671307
666,1.679952231,-0.001694402
667,1.682475928,-0.001715927
668,1.684999621,-0.001735947
669,1.687522274,-0.001754676
670,1.690044929,-0.001772529
671,1.692568077,-0.001789733
672,1.695091232,-0.001806534
673,1.697614423,-0.001823295
674,1.700137616,-0.001840014
675,1.702661115,-0.001856657
676,1.705184616,-0.00187332
677,1.707707615,-0.001890235
678,1.710230616,-0.001907418
679,1.712753346,-0.00192499
680,1.715276077,-0.00194284
681,1.717799116,-0.001960648
682,1.720322155,-0.00197843
683,1.722845269,-0.001996005
684,1.725368384,-0.002013394
685,1.727892038,-0.002030785
686,1.730415693,-0.002048506
687,1.732939005,-0.002066774
688,1.735462314,-0.00208566
689,1.737985467,-0.002105082
690,1.74050862,-0.002124677
691,1.743031462,-0.002144089
692,1.745554309,-0.00216306
693,1.748078116,-0.002181401
694,1.750601923,-0.002198988
695,1.753125077,-0.002215878
696,1.755648232,-0.002232271
697,1.7581715,-0.002248672
698,1.760694769,-0.002265613
699,1.763217923,-0.002283126
700,1.765741078,-0.00230077
701,1.768264231,-0.002317776
702,1.770787386,-0.002333556
703,1.773310467,-0.002347951
704,1.775833544,-0.002360844
705,1.778356159,-0.00237227
706,1.780878774,-0.002382428
707,1.783401731,-0.002391561
708,1.785924692,-0.002399982
709,1.788446769,-0.002407961
710,1.790968846,-0.002415898
711,1.793491116,-0.002424142
712,1.796013385,-0.002432907
713,1.79853627,-0.002442218
714,1.801059155,-0.002451734
715,1.80358127,-0.002461016
716,1.806103385,-0.002469651
717,1.808625539,-0.002477454
718,1.811147692,-0.002484326
719,1.813670597,-0.002490264
720,1.81619352,-0.002495382
721,1.818716905,-0.002499893
722,1.82124029,-0.00250403
723,1.823763179,-0.002507915
724,1.826286064,-0.002511592
725,1.828808679,-0.002514674
726,1.831331294,-0.002516657
727,1.833853798,-0.002517341
728,1.836376299,-0.002516769
729,1.838898837,-0.002515012
730,1.841421376,-0.002512085
731,1.843944294,-0.002508291
732,1.846467217,-0.002503843
733,1.848989717,-0.0024988
734,1.851512218,-0.002493258
735,1.854035183,-0.002487228
736,1.856558144,-0.002480829
737,1.859080952,-0.002474165
738,1.861603759,-0.002467436
739,1.864126525,-0.002460818
740,1.866649294,-0.002454484
741,1.86917164,-0.00244875
742,1.871693987,-0.002443799
743,1.87421664,-0.002439632
744,1.876739295,-0.00243628
745,1.879263333,-0.00243386
746,1.881787372,-0.002432218
747,1.884310798,-0.002431095
748,1.886834221,-0.002430475
749,1.889357298,-0.002430406
750,1.891880375,-0.002430856
751,1.894403217,-0.002431762
752,1.896926064,-0.002432959
753,1.899448409,-0.002434386
754,1.901970756,-0.002436028
755,1.904493183,-0.002437795
756,1.907015606,-0.002439674
757,1.909537721,-0.002441781
758,1.912059836,-0.002444231
759,1.914581803,-0.002447368
760,1.917103764,-0.002451339
761,1.919626649,-0.002455732
762,1.922149534,-0.002460595
763,1.9246725,-0.002466126
764,1.927195461,-0.002472283
765,1.929718153,-0.00247905
766,1.932240846,-0.002486409
767,1.934763265,-0.002493952
768,1.937285688,-0.002501348
769,1.939808227,-0.002508583
770,1.942330766,-0.00251552
771,1.944853115,-0.002522081
772,1.947375462,-0.002528186
773,1.949898077,-0.002533874
774,1.952420692,-0.002539169
775,1.954943731,-0.002543806
776,1.95746677,-0.002547695
777,1.959989115,-0.002550913
778,1.962511462,-0.002553647
779,1.965033275,-0.002556
780,1.967555082,-0.002557889
781,1.970077659,-0.002559127
782,1.972600236,-0.002559498
783,1.975122871,-0.002558767
784,1.977645486,-0.002556682
785,1.980168948,-0.002553138
786,1.982692409,-0.00254818
787,1.985214751,-0.002541994
788,1.987737098,-0.002534588
789,1.990259636,-0.002526077
790,1.992782175,-0.002516791
791,1.995304982,-0.002506855
792,1.997827791,-0.002496275
793,2.000350521,-0.002485144
794,2.002873252,-0.002473367
795,2.005395145,-0.002460746
796,2.00791703,-0.002447258
797,2.010439414,-0.002433001
798,2.012961799,-0.002418117
799,2.015483948,-0.002402753
800,2.018006101,-0.002387142
801,2.020528294,-0.002371425
802,2.023050487,-0.002355664
803,2.02557279,-0.002339935
804,2.028095097,-0.002324215
805,2.030617213,-0.002308531
806,2.033139328,-0.002293135
807,2.03566152,-0.002278218
808,2.038183713,-0.002263947
809,2.04070602,-0.002250552
810,2.043228327,-0.002238089
811,2.045750439,-0.002226434
812,2.048272554,-0.002215346
813,2.050794747,-0.002204474
814,2.05331694,-0.002193457
815,2.055838516,-0.002182371
816,2.058360093,-0.002171351
817,2.060882055,-0.002160469
818,2.063404016,-0.002150087
819,2.065926708,-0.002140349
820,2.068449401,-0.002131361
821,2.070971247,-0.002123163
822,2.073493094,-0.002115451
823,2.076015357,-0.002108016
824,2.078537626,-0.002100873
825,2.081060742,-0.002094073
826,2.083583857,-0.00208761
827,2.086106429,-0.00208146
828,2.088629006,-0.002075487
829,2.09115166,-0.002069721
830,2.093674313,-0.002064726
831,2.096196967,-0.002060817
832,2.098719622,-0.002057469
833,2.101241549,-0.002053833
834,2.103763472,-0.002049399
835,2.106286126,-0.002044149
836,2.108808781,-0.002038359
837,2.111331126,-0.002032428
838,2.113853473,-0.002026921
839,2.116375472,-0.002022158
840,2.118897473,-0.002017995
841,2.121420049,-0.002014275
842,2.123942626,-0.002010686
843,2.126464819,-0.002007026
844,2.128987012,-0.002003225
845,2.131508857,-0.001999158
846,2.134030704,-0.001994788
847,2.136552665,-0.001990062
848,2.139074626,-0.001985007
849,2.141596737,-0.001979707
850,2.144118852,-0.00197418
851,2.146641775,-0.001968496
852,2.149164698,-0.001962742
853,2.151687165,-0.001957004
854,2.154209626,-0.001951541
855,2.156731665,-0.001946544
856,2.159253704,-0.001941825
857,2.161775468,-0.001937252
858,2.164297237,-0.001932905
859,2.166818929,-0.001928492
860,2.169340622,-0.001923627
861,2.17186227,-0.001918324
862,2.174383925,-0.001912641
863,2.176906117,-0.001906722
864,2.17942831,-0.001901006
865,2.18195104,-0.001895736
866,2.184473771,-0.001890747
867,2.186996116,-0.001886152
868,2.189518463,-0.00188196
869,2.192040698,-0.001877783
870,2.194562929,-0.001873171
871,2.197085429,-0.001868074
872,2.19960793,-0.001862763
873,2.202130391,-0.001857495
874,2.204652852,-0.001853055
875,2.207175198,-0.001850176
876,2.209697545,-0.001848808
877,2.212219549,-0.001848664
878,2.21474155,-0.001849768
879,2.217263088,-0.00185199
880,2.219784627,-0.001855183
881,2.222306092,-0.001859204
882,2.224827553,-0.001863807
883,2.227349246,-0.001868875
884,2.229870939,-0.00187442
885,2.232392361,-0.00188045
886,2.234913784,-0.001886874
887,2.2374354,-0.001893713
888,2.239957015,-0.001901173
889,2.242478861,-0.001909459
890,2.245000708,-0.001918559
891,2.247522631,-0.001928613
892,2.250044554,-0.001939606
893,2.252565713,-0.001951404
894,2.255086866,-0.001963969
895,2.257608636,-0.001977341
896,2.260130405,-0.001991695
897,2.262652092,-0.002007032
898,2.265173785,-0.002023289
899,2.267696015,-0.002040461
900,2.270218246,-0.002058458
901,2.272740174,-0.002077037
902,2.275262097,-0.002095855
903,2.277784174,-0.0021145
904,2.280306251,-0.002132737
905,2.282828559,-0.002150497
906,2.285350866,-0.002167695
907,2.287872943,-0.00218415
908,2.29039502,-0.002199762
909,2.292916713,-0.00221431
910,2.295438406,-0.002227619
911,2.297960444,-0.002239792
912,2.300482483,-0.002250813
913,2.30300479,-0.002260688
914,2.305527097,-0.002269461
915,2.308050059,-0.002277316
916,2.31057302,-0.002284522
917,2.3130954,-0.002291192
918,2.315617785,-0.002297378
919,2.3181404,-0.002303063
920,2.320663015,-0.002308128
921,2.323185323,-0.002312584
922,2.325707632,-0.002316533
923,2.328230054,-0.002319948
924,2.330752477,-0.00232271
925,2.333274131,-0.002324915
926,2.335795784,-0.002326704
927,2.338317746,-0.002328147
928,2.340839709,-0.002329639
929,2.343361665,-0.002331602
930,2.345883626,-0.002334137
931,2.348406203,-0.002337305
932,2.35092878,-0.002341228
933,2.353451742,-0.002346008
934,2.355974703,-0.002351722
935,2.358497434,-0.002358093
936,2.361020165,-0.002364809
937,2.363542385,-0.002371944
938,2.366064616,-0.00237962
939,2.368586539,-0.002387783
940,2.371108462,-0.002396355
941,2.373630934,-0.002405482
942,2.376153435,-0.002415278
943,2.37867705,-0.002425713
944,2.381200665,-0.002436705
945,2.383723006,-0.002448149
946,2.386245353,-0.002459905
947,2.388767621,-0.002471601
948,2.39128989,-0.002482948
949,2.393812048,-0.002493894
950,2.396334203,-0.002504486
951,2.398856818,-0.002514903
952,2.401379433,-0.002525345
953,2.403902088,-0.002536031
954,2.406424743,-0.002547003
955,2.408946088,-0.002558124
956,2.411467435,-0.002569358
957,2.413989814,-0.002580468
958,2.416512199,-0.002591266
959,2.419034814,-0.002601666
960,2.421557429,-0.002611578
961,2.42408005,-0.002621045
962,2.426602665,-0.002630276
963,2.429124742,-0.002639601
964,2.431646819,-0.002649161
965,2.434168929,-0.002658904
966,2.436691044,-0.002668589
967,2.439212737,-0.002677955
968,2.44173443,-0.002686878
969,2.444256127,-0.0026952
970,2.44677782,-0.002702762
971,2.449299627,-0.002709674
972,2.451821434,-0.002715994
973,2.454343699,-0.002721617
974,2.456865968,-0.002726609
975,2.459388199,-0.002731036
976,2.46191043,-0.002734769
977,2.464432775,-0.00273756
978,2.466955122,-0.002738944
979,2.469477352,-0.002738502
980,2.471999583,-0.002736014
981,2.474521241,-0.002731364
982,2.477042896,-0.002724701
983,2.479565587,-0.002716375
984,2.48208828,-0.002706682
985,2.484610015,-0.002695602
986,2.487131746,-0.002683136
987,2.489634438,-0.002669636
988,2.492137121,-0.00265504
989,2.494639804,-0.002639354
990,2.497142487,-0.002622759
991,2.49964517,-0.00260538
992,2.502147853,-0.002587286
993,2.504650536,-0.002568458
994,2.507153219,-0.002549081
995,2.509655902,-0.002529479
996,2.512158585,-0.002509647
997,2.514661268,-0.002489538
998,2.517163951,-0.002469188
999,2.519666634,-0.002448832
1000,2.522169317,-0.002428787
1001,2.524672,-0.002409102
1002,2.527174683,-0.002389709
1003,2.529677366,-0.002370617
1004,2.532366674,-0.002350607
1005,2.535055983,-0.002331283
1006,2.537579059,-0.002313817
1007,2.540102136,-0.002296971
1008,2.542624491,-0.00228085
1009,2.545146838,-0.002265715
1010,2.547669683,-0.002251799
1011,2.55019253,-0.002239254
1012,2.552715149,-0.002228296
1013,2.555237764,-0.002218938
1014,2.557760649,-0.002211231
1015,2.560283534,-0.002205215
1016,2.562806577,-0.002200825
1017,2.565329616,-0.00219812
1018,2.567852769,-0.002196955
1019,2.570375924,-0.002197192
1020,2.572899029,-0.002198811
1021,2.575422106,-0.002201857
1022,2.577945298,-0.002206493
1023,2.580468491,-0.002212758
1024,2.582991255,-0.002220594
1025,2.585514024,-0.00222994
1026,2.588037063,-0.002240679
1027,2.590560102,-0.002252685
1028,2.593082832,-0.002265736
1029,2.595605563,-0.002279554
1030,2.598128524,-0.002294109
1031,2.600651485,-0.002309462
1032,2.603174524,-0.002325586
1033,2.605697563,-0.002342525
1034,2.608220639,-0.002360109
1035,2.610743716,-0.00237788
1036,2.613266678,-0.002395706
1037,2.615789639,-0.002413517
1038,2.618312639,-0.002431007
1039,2.62083564,-0.002448023
1040,2.623358024,-0.002464551
1041,2.625880409,-0.002480608
1042,2.628403101,-0.002496184
1043,2.630925794,-0.0025112
1044,2.63344837,-0.002525528
1045,2.635970947,-0.002539085
1046,2.638493486,-0.002551793
1047,2.641016025,-0.002563583
1048,2.643538558,-0.002574473
1049,2.646061097,-0.002584536
1050,2.648584481,-0.002593508
1051,2.651107866,-0.002601225
1052,2.653630679,-0.002607808
1053,2.656153488,-0.002613367
1054,2.658676833,-0.002618183
1055,2.66120018,-0.002622379
1056,2.663722872,-0.00262602
1057,2.666245565,-0.002629092
1058,2.668768256,-0.002631683
1059,2.671290949,-0.00263384
1060,2.673814204,-0.002635359
1061,2.676337473,-0.00263626
1062,2.678861204,-0.002636516
1063,2.681384935,-0.002636022
1064,2.683908088,-0.00263483
1065,2.686431243,-0.002633151
1066,2.68895455,-0.002631173
1067,2.691477857,-0.002628956
1068,2.694000814,-0.002626395
1069,2.696523775,-0.002623505
1070,2.699046583,-0.002620462
1071,2.701569392,-0.00261726
1072,2.704092545,-0.002613877
1073,2.706615698,-0.002610322
1074,2.709139122,-0.002606878
1075,2.711662545,-0.002604051
1076,2.714185997,-0.00260215
1077,2.716709458,-0.002601363
1078,2.719232727,-0.002601931
1079,2.721755996,-0.00260428
1080,2.724279386,-0.002608507
1081,2.726802771,-0.002614223
1082,2.729325924,-0.002621281
1083,2.731849079,-0.002629867
1084,2.734371535,-0.002640025
1085,2.736893996,-0.002651903
1086,2.739416535,-0.002665656
1087,2.741939074,-0.002681267
1088,2.744461199,-0.002698765
1089,2.746983314,-0.002718048
1090,2.749505622,-0.002738914
1091,2.752027929,-0.002761155
1092,2.754550578,-0.002784401
1093,2.757073233,-0.002808252
1094,2.759595617,-0.002832578
1095,2.762118002,-0.002857612
1096,2.764640313,-0.002883513
1097,2.767162622,-0.002910343
1098,2.769684967,-0.002938257
1099,2.772207314,-0.002967026
1100,2.774730386,-0.002996369
1101,2.777253463,-0.00302606
1102,2.779776425,-0.003055831
1103,2.782299386,-0.003085692
1104,2.78482254,-0.003115896
1105,2.787345695,-0.003146428
1106,2.789868656,-0.003177203
1107,2.792391617,-0.003208187
1108,2.79491489,-0.003239365
1109,2.797438159,-0.003270729
1110,2.799961082,-0.003302106
1111,2.802484005,-0.003333403
1112,2.805006925,-0.003364553
1113,2.807529848,-0.003395462
1114,2.810052271,-0.003426043
1115,2.812574694,-0.003456107
1116,2.815096809,-0.003485509
1117,2.817618924,-0.003514288
1118,2.820140809,-0.003542457
1119,2.822662694,-0.00357
1120,2.825185002,-0.003596924
1121,2.827707309,-0.00362326
1122,2.830229617,-0.003648811
1123,2.832751926,-0.003673398
1124,2.835275054,-0.003697154
1125,2.837798169,-0.00372
1126,2.840321208,-0.003741963
1127,2.842844247,-0.003763099
1128,2.845367708,-0.00378319
1129,2.847891169,-0.003802175
1130,2.850414669,-0.00382012
1131,2.85293817,-0.003837309
1132,2.855461439,-0.00385407
1133,2.857984708,-0.003870546
1134,2.860507708,-0.003886892
1135,2.863030709,-0.003902893
1136,2.865554016,-0.003918093
1137,2.868077323,-0.003932225
1138,2.870600208,-0.003945294
1139,2.873123093,-0.003957421
1140,2.875646678,-0.003968649
1141,2.878170255,-0.003979217
1142,2.88069264,-0.003989344
1143,2.883215025,-0.003999088
1144,2.885738098,-0.00400842
1145,2.888261175,-0.004017361
1146,2.890783482,-0.004026019
1147,2.893305791,-0.004034388
1148,2.895828035,-0.004042319
1149,2.898350304,-0.004049707
1150,2.900872727,-0.004056507
1151,2.90339515,-0.004062687
1152,2.905917876,-0.00406835
1153,2.908440607,-0.004073603
1154,2.910963607,-0.004078582
1155,2.913486608,-0.004083406
1156,2.91601053,-0.00408804
1157,2.918534453,-0.004092413
1158,2.921057684,-0.004096375
1159,2.923580915,-0.004099776
1160,2.926104597,-0.004102936
1161,2.92862829,-0.004106275
1162,2.931151482,-0.004109997
1163,2.933674675,-0.004114134
1164,2.936197679,-0.004118751
1165,2.93872068,-0.004123997
1166,2.941243602,-0.004129898
1167,2.943766525,-0.004136497
1168,2.94628902,-0.004143805
1169,2.948811521,-0.004151819
1170,2.95133402,-0.004160442
1171,2.953856521,-0.004169459
1172,2.956378943,-0.004178707
1173,2.958901366,-0.004188342
1174,2.961422866,-0.004198499
1175,2.963944367,-0.004209058
1176,2.966466376,-0.004219746
1177,2.968988377,-0.004230353
1178,2.971509953,-0.004241022
1179,2.97403153,-0.004251826
1180,2.9765543,-0.004262605
1181,2.979077069,-0.004273302
1182,2.981599454,-0.004283687
1183,2.984121839,-0.004293641
1184,2.986644415,-0.004303253
1185,2.989166992,-0.004312301
1186,2.991689954,-0.004320649
1187,2.994212915,-0.004328306
1188,2.996735337,-0.004335341
1189,2.99925776,-0.004341914
1190,3.001779799,-0.004348159
1191,3.004301838,-0.004354235
1192,3.006824449,-0.004360376
1193,3.009347064,-0.004366364
1194,3.011869833,-0.004372819
1195,3.014392602,-0.004381019
1196,3.016915679,-0.004390669
1197,3.019438756,-0.00440012
1198,3.02196141,-0.004407742
1199,3.024484065,-0.004412784
1200,3.027006482,-0.004415322
1201,3.029528905,-0.00441583
1202,3.032050713,-0.004414859
1203,3.03457252,-0.004413076
1204,3.037095554,-0.004410879
1205,3.039618593,-0.004408505
1206,3.042140669,-0.004406114
1207,3.044662746,-0.004403587
1208,3.047185477,-0.004400675
1209,3.049708208,-0.004397131
1210,3.052231285,-0.004392746
1211,3.054754362,-0.004387427
1212,3.057277078,-0.004381245
1213,3.059799771,-0.004374154
1214,3.062322463,-0.004366315
1215,3.064845156,-0.004358021
1216,3.067367458,-0.004349311
1217,3.069889765,-0.004340342
1218,3.072412804,-0.004331082
1219,3.074935843,-0.004321391
1220,3.077458496,-0.004311317
1221,3.079981151,-0.004301012
1222,3.082503496,-0.004290515
1223,3.085025843,-0.004279828
1224,3.087548535,-0.004268978
1225,3.090071228,-0.004257851
1226,3.092593266,-0.004246594
1227,3.095115305,-0.004235305
1228,3.097638011,-0.004223714
1229,3.100160742,-0.004211717
1230,3.102683049,-0.004199154
1231,3.105205358,-0.004185874
1232,3.107728472,-0.004172039
1233,3.110251587,-0.004157811
1234,3.11277478,-0.004143319
1235,3.115297973,-0.004128567
1236,3.117820775,-0.004113487
1237,3.120343584,-0.00409811
1238,3.122867083,-0.004082351
1239,3.125390584,-0.004066183
1240,3.127912968,-0.004049802
1241,3.130435353,-0.004033449
1242,3.132957929,-0.004017248
1243,3.135480506,-0.004001362
1244,3.138003072,-0.003985913
1245,3.140525649,-0.003970961
1246,3.143048456,-0.003956572
1247,3.145571265,-0.003942809
1248,3.148094615,-0.003929768
1249,3.150617962,-0.003917446
1250,3.153140231,-0.003905608
1251,3.1556625,-0.003894262
1252,3.158184423,-0.003883602
1253,3.160706346,-0.00387368
1254,3.163228577,-0.003864481
1255,3.165750808,-0.003856034
1256,3.168273731,-0.003848532
1257,3.170796654,-0.003841909
1258,3.173320269,-0.003836154
1259,3.175843884,-0.00383128
1260,3.178367231,-0.00382708
1261,3.180890578,-0.00382339
1262,3.183414346,-0.003820109
1263,3.185938115,-0.003817285
1264,3.18846112,-0.00381487
1265,3.190984121,-0.003812675
1266,3.19350812,-0.00381064
1267,3.196032121,-0.003808822
1268,3.198556505,-0.00380733
1269,3.20108089,-0.003806102
1270,3.203605236,-0.00380491
1271,3.206129583,-0.003803624
1272,3.208653928,-0.003802307
1273,3.211178275,-0.003801072
1274,3.213702351,-0.003800148
1275,3.216226428,-0.003799642
1276,3.218749197,-0.003799611
1277,3.221271966,-0.003800133
1278,3.223795159,-0.003801158
1279,3.226318352,-0.003802625
1280,3.228841549,-0.003804567
1281,3.231364742,-0.003807052
1282,3.233887472,-0.003810077
1283,3.236410203,-0.003813701
1284,3.238932322,-0.003817897
1285,3.241454437,-0.00382265
1286,3.243976937,-0.003828069
1287,3.246499438,-0.003834066
1288,3.249021788,-0.003840443
1289,3.251544135,-0.003847392
1290,3.254066365,-0.003855095
1291,3.256588596,-0.003863375
1292,3.259111307,-0.003872086
1293,3.261634,-0.003881196
1294,3.264156384,-0.003890689
1295,3.266678769,-0.00390056
1296,3.269200923,-0.003910589
1297,3.271723076,-0.003920408
1298,3.274245923,-0.003929466
1299,3.27676877,-0.003937506
1300,3.279291192,-0.00394483
1301,3.281813615,-0.003951396
1302,3.284335692,-0.003957179
1303,3.286857769,-0.003962401
1304,3.289380264,-0.003967087
1305,3.291902765,-0.003970997
1306,3.294425649,-0.003973874
1307,3.296948534,-0.003975695
1308,3.299470461,-0.003976206
1309,3.301992384,-0.003975342
